,Value
YYYY-50-DD 00:50:SS,218.8758545
YYYY-52-DD 00:52:SS,220.4937897
YYYY-54-DD 00:54:SS,219.5432281
YYYY-56-DD 00:56:SS,218.3363953
YYYY-58-DD 00:58:SS,220.1166687
YYYY-00-DD 01:00:SS,251.1698456
YYYY-02-DD 01:02:SS,220.0950317
YYYY-04-DD 01:04:SS,219.5198059
YYYY-06-DD 01:06:SS,218.4927673
YYYY-08-DD 01:08:SS,220.0399323
YYYY-10-DD 01:10:SS,220.5907135
YYYY-12-DD 01:12:SS,220.3130035
YYYY-14-DD 01:14:SS,220.2245483
YYYY-16-DD 01:16:SS,219.3965912
YYYY-18-DD 01:18:SS,221.5948639
YYYY-20-DD 01:20:SS,218.0883179
YYYY-22-DD 01:22:SS,221.2130432
YYYY-24-DD 01:24:SS,219.1569824
YYYY-26-DD 01:26:SS,220.0542908
YYYY-28-DD 01:28:SS,219.9285889
YYYY-30-DD 01:30:SS,221.5917816
YYYY-32-DD 01:32:SS,221.1974335
YYYY-34-DD 01:34:SS,220.2531281
YYYY-36-DD 01:36:SS,219.4237366
YYYY-38-DD 01:38:SS,228.4175568
YYYY-40-DD 01:40:SS,218.5947571
YYYY-42-DD 01:42:SS,219.7754669
YYYY-44-DD 01:44:SS,219.7569885
YYYY-46-DD 01:46:SS,220.8931732
YYYY-48-DD 01:48:SS,221.3477478
YYYY-50-DD 01:50:SS,219.9084015
YYYY-52-DD 01:52:SS,218.2063141
YYYY-54-DD 01:54:SS,220.4702301
YYYY-56-DD 01:56:SS,218.4898224
YYYY-58-DD 01:58:SS,219.7783051
YYYY-00-DD 02:00:SS,218.2134247
YYYY-02-DD 02:02:SS,216.9849091
YYYY-04-DD 02:04:SS,219.4504242
YYYY-06-DD 02:06:SS,219.4927216
YYYY-08-DD 02:08:SS,225.7338409
YYYY-10-DD 02:10:SS,229.3654785
YYYY-12-DD 02:12:SS,230.9962616
YYYY-14-DD 02:14:SS,230.1025848
YYYY-16-DD 02:16:SS,237.9034729
YYYY-18-DD 02:18:SS,238.1635132
YYYY-20-DD 02:20:SS,234.7799683
YYYY-22-DD 02:22:SS,236.7369843
YYYY-24-DD 02:24:SS,238.9173431
YYYY-26-DD 02:26:SS,246.0272827
YYYY-28-DD 02:28:SS,246.4259491
YYYY-30-DD 02:30:SS,248.081604
YYYY-32-DD 02:32:SS,248.2708435
YYYY-34-DD 02:34:SS,250.5892639
YYYY-36-DD 02:36:SS,248.6203308
YYYY-38-DD 02:38:SS,249.1235199
YYYY-40-DD 02:40:SS,249.1517181
YYYY-42-DD 02:42:SS,248.0812531
YYYY-44-DD 02:44:SS,244.9512787
YYYY-46-DD 02:46:SS,245.8752441
YYYY-48-DD 02:48:SS,246.9785767
YYYY-50-DD 02:50:SS,244.0558319
YYYY-52-DD 02:52:SS,242.7251892
YYYY-54-DD 02:54:SS,241.5569305
YYYY-56-DD 02:56:SS,247.9998932
YYYY-58-DD 02:58:SS,244.2893829
YYYY-00-DD 03:00:SS,243.0339203
YYYY-02-DD 03:02:SS,240.7597656
YYYY-04-DD 03:04:SS,236.0799866
YYYY-06-DD 03:06:SS,233.0077057
YYYY-08-DD 03:08:SS,232.0136414
YYYY-10-DD 03:10:SS,221.4823151
YYYY-12-DD 03:12:SS,220.7617035
YYYY-14-DD 03:14:SS,218.2615662
YYYY-16-DD 03:16:SS,216.1083527
YYYY-18-DD 03:18:SS,219.4660645
YYYY-20-DD 03:20:SS,217.3012085
YYYY-22-DD 03:22:SS,215.2311401
YYYY-24-DD 03:24:SS,210.9132233
YYYY-26-DD 03:26:SS,208.0373688
YYYY-28-DD 03:28:SS,210.2397003
YYYY-30-DD 03:30:SS,209.6630554
YYYY-32-DD 03:32:SS,206.0287628
YYYY-34-DD 03:34:SS,203.2696686
YYYY-36-DD 03:36:SS,196.5419312
YYYY-38-DD 03:38:SS,196.1478119
YYYY-40-DD 03:40:SS,193.153183
YYYY-42-DD 03:42:SS,192.2096863
YYYY-44-DD 03:44:SS,193.8844452
YYYY-46-DD 03:46:SS,190.4029694
YYYY-48-DD 03:48:SS,192.1335144
YYYY-50-DD 03:50:SS,193.9037933
YYYY-52-DD 03:52:SS,194.4954071
YYYY-54-DD 03:54:SS,193.4899902
YYYY-56-DD 03:56:SS,191.9082031
YYYY-58-DD 03:58:SS,192.7774658
YYYY-00-DD 04:00:SS,191.2741547
YYYY-02-DD 04:02:SS,190.1323395
YYYY-04-DD 04:04:SS,190.9029694
YYYY-06-DD 04:06:SS,193.9558868
YYYY-08-DD 04:08:SS,195.8936005
YYYY-10-DD 04:10:SS,193.7453003
YYYY-12-DD 04:12:SS,191.760849
YYYY-14-DD 04:14:SS,190.9794464
YYYY-16-DD 04:16:SS,191.8041687
YYYY-18-DD 04:18:SS,191.1607819
YYYY-20-DD 04:20:SS,190.6860046
YYYY-22-DD 04:22:SS,191.8410034
YYYY-24-DD 04:24:SS,192.5338593
YYYY-26-DD 04:26:SS,186.6231689
YYYY-28-DD 04:28:SS,188.1046753
YYYY-30-DD 04:30:SS,188.2039795
YYYY-32-DD 04:32:SS,185.4270172
YYYY-34-DD 04:34:SS,185.5946198
YYYY-36-DD 04:36:SS,186.4398804
YYYY-38-DD 04:38:SS,186.2206421
YYYY-40-DD 04:40:SS,187.6245728
YYYY-42-DD 04:42:SS,186.2281189
YYYY-44-DD 04:44:SS,187.0702667
YYYY-46-DD 04:46:SS,185.8361206
YYYY-48-DD 04:48:SS,186.0191956
YYYY-50-DD 04:50:SS,188.3955383
YYYY-52-DD 04:52:SS,188.1391449
YYYY-54-DD 04:54:SS,188.0509644
YYYY-56-DD 04:56:SS,188.770752
YYYY-58-DD 04:58:SS,188.443634
YYYY-00-DD 05:00:SS,189.3674927
YYYY-02-DD 05:02:SS,187.2965546
YYYY-04-DD 05:04:SS,187.6355286
YYYY-06-DD 05:06:SS,192.3398438
YYYY-08-DD 05:08:SS,186.4943237
YYYY-10-DD 05:10:SS,185.6495972
YYYY-12-DD 05:12:SS,185.3858185
YYYY-14-DD 05:14:SS,187.4085083
YYYY-16-DD 05:16:SS,189.0861664
YYYY-18-DD 05:18:SS,193.757019
YYYY-20-DD 05:20:SS,223.8965454
YYYY-22-DD 05:22:SS,193.8757172
YYYY-24-DD 05:24:SS,195.2824707
YYYY-26-DD 05:26:SS,194.0671692
YYYY-28-DD 05:28:SS,194.2834015
YYYY-30-DD 05:30:SS,191.4264069
YYYY-32-DD 05:32:SS,193.7415619
YYYY-34-DD 05:34:SS,207.6911163
YYYY-36-DD 05:36:SS,207.7586365
YYYY-38-DD 05:38:SS,207.4946747
YYYY-40-DD 05:40:SS,206.0102539
YYYY-42-DD 05:42:SS,213.3029785
YYYY-44-DD 05:44:SS,212.6232758
YYYY-46-DD 05:46:SS,213.2806854
YYYY-48-DD 05:48:SS,211.619812
YYYY-50-DD 05:50:SS,212.5919495
YYYY-52-DD 05:52:SS,212.3153229
YYYY-54-DD 05:54:SS,214.0042267
YYYY-56-DD 05:56:SS,215.2958374
YYYY-58-DD 05:58:SS,214.7804108
YYYY-00-DD 06:00:SS,215.4680481
YYYY-02-DD 06:02:SS,216.9512329
YYYY-04-DD 06:04:SS,218.6530304
YYYY-06-DD 06:06:SS,219.5490723
YYYY-08-DD 06:08:SS,220.9806976
YYYY-10-DD 06:10:SS,224.2264099
YYYY-12-DD 06:12:SS,221.4721527
YYYY-14-DD 06:14:SS,221.8545227
YYYY-16-DD 06:16:SS,221.5748444
YYYY-18-DD 06:18:SS,220.8679962
YYYY-20-DD 06:20:SS,215.3324585
YYYY-22-DD 06:22:SS,213.7633209
YYYY-24-DD 06:24:SS,215.958313
YYYY-26-DD 06:26:SS,216.0676117
YYYY-28-DD 06:28:SS,219.0096893
YYYY-30-DD 06:30:SS,216.9539032
YYYY-32-DD 06:32:SS,217.0026703
YYYY-34-DD 06:34:SS,217.6589203
YYYY-36-DD 06:36:SS,217.7747192
YYYY-38-DD 06:38:SS,214.7520142
YYYY-40-DD 06:40:SS,214.4465942
YYYY-42-DD 06:42:SS,215.2706757
YYYY-44-DD 06:44:SS,214.9911804
YYYY-46-DD 06:46:SS,215.3084564
YYYY-48-DD 06:48:SS,216.6245575
YYYY-50-DD 06:50:SS,216.0671844
YYYY-52-DD 06:52:SS,216.85112
YYYY-54-DD 06:54:SS,215.6193542
YYYY-56-DD 06:56:SS,215.5688782
YYYY-58-DD 06:58:SS,214.5938873
YYYY-00-DD 07:00:SS,213.9108124
YYYY-02-DD 07:02:SS,213.6291046
YYYY-04-DD 07:04:SS,214.4233551
YYYY-06-DD 07:06:SS,219.8475037
YYYY-08-DD 07:08:SS,213.7360229
YYYY-10-DD 07:10:SS,213.0550079
YYYY-12-DD 07:12:SS,213.0504761
YYYY-14-DD 07:14:SS,211.948349
YYYY-16-DD 07:16:SS,212.4276123
YYYY-18-DD 07:18:SS,209.4928741
YYYY-20-DD 07:20:SS,209.9972076
YYYY-22-DD 07:22:SS,204.6886444
YYYY-24-DD 07:24:SS,206.5361786
YYYY-26-DD 07:26:SS,215.7083893
YYYY-28-DD 07:28:SS,206.4036255
YYYY-30-DD 07:30:SS,206.1090851
YYYY-32-DD 07:32:SS,206.2520599
YYYY-34-DD 07:34:SS,207.5153503
YYYY-36-DD 07:36:SS,207.9073792
YYYY-38-DD 07:38:SS,207.9393616
YYYY-40-DD 07:40:SS,206.8157501
YYYY-42-DD 07:42:SS,208.7657166
YYYY-44-DD 07:44:SS,206.5276642
YYYY-46-DD 07:46:SS,207.2608643
YYYY-48-DD 07:48:SS,208.306076
YYYY-50-DD 07:50:SS,210.1273956
YYYY-52-DD 07:52:SS,208.0215912
YYYY-54-DD 07:54:SS,206.431839
YYYY-56-DD 07:56:SS,201.8035736
YYYY-58-DD 07:58:SS,202.3215179
YYYY-00-DD 08:00:SS,206.681366
YYYY-02-DD 08:02:SS,206.9220886
YYYY-04-DD 08:04:SS,206.6500854
YYYY-06-DD 08:06:SS,210.0635834
YYYY-08-DD 08:08:SS,208.7648621
YYYY-10-DD 08:10:SS,209.3220062
YYYY-12-DD 08:12:SS,208.2079468
YYYY-14-DD 08:14:SS,208.9102478
YYYY-16-DD 08:16:SS,207.0920563
YYYY-18-DD 08:18:SS,208.9728699
YYYY-20-DD 08:20:SS,210.8567352
YYYY-22-DD 08:22:SS,213.010437
YYYY-24-DD 08:24:SS,206.7586823
YYYY-26-DD 08:26:SS,164.751358
YYYY-28-DD 08:28:SS,163.5653381
YYYY-30-DD 08:30:SS,163.9564056
YYYY-32-DD 08:32:SS,163.5430908
YYYY-34-DD 08:34:SS,163.8740845
YYYY-36-DD 08:36:SS,165.2441559
YYYY-38-DD 08:38:SS,163.8676147
YYYY-40-DD 08:40:SS,164.8394165
YYYY-42-DD 08:42:SS,162.7377472
YYYY-44-DD 08:44:SS,164.3508606
YYYY-46-DD 08:46:SS,164.2873535
YYYY-48-DD 08:48:SS,165.5676575
YYYY-50-DD 08:50:SS,169.0329132
YYYY-52-DD 08:52:SS,174.8821106
YYYY-54-DD 08:54:SS,172.9621582
YYYY-56-DD 08:56:SS,171.5445404
YYYY-58-DD 08:58:SS,171.5444794
YYYY-00-DD 09:00:SS,171.7315674
YYYY-02-DD 09:02:SS,170.5103149
YYYY-04-DD 09:04:SS,170.5982361
YYYY-06-DD 09:06:SS,171.6972504
YYYY-08-DD 09:08:SS,173.3720245
YYYY-10-DD 09:10:SS,172.2884216
YYYY-12-DD 09:12:SS,173.9975891
YYYY-14-DD 09:14:SS,173.883728
YYYY-16-DD 09:16:SS,174.3189545
YYYY-18-DD 09:18:SS,178.5584564
YYYY-20-DD 09:20:SS,179.0470123
YYYY-22-DD 09:22:SS,178.0275879
YYYY-24-DD 09:24:SS,175.3686371
YYYY-26-DD 09:26:SS,182.6459503
YYYY-28-DD 09:28:SS,173.1105957
YYYY-30-DD 09:30:SS,173.4584503
YYYY-32-DD 09:32:SS,174.0062103
YYYY-34-DD 09:34:SS,173.1802216
YYYY-36-DD 09:36:SS,173.3623047
YYYY-38-DD 09:38:SS,176.7022095
YYYY-40-DD 09:40:SS,174.3756714
YYYY-42-DD 09:42:SS,174.2334595
YYYY-44-DD 09:44:SS,172.5292358
YYYY-46-DD 09:46:SS,181.2786865
YYYY-48-DD 09:48:SS,172.5016632
YYYY-50-DD 09:50:SS,172.9243927
YYYY-52-DD 09:52:SS,171.7380676
YYYY-54-DD 09:54:SS,174.1258545
YYYY-56-DD 09:56:SS,172.5505066
YYYY-58-DD 09:58:SS,173.3874054
YYYY-00-DD 10:00:SS,172.3319702
YYYY-02-DD 10:02:SS,172.3832092
YYYY-04-DD 10:04:SS,171.3568726
YYYY-06-DD 10:06:SS,170.7576141
YYYY-08-DD 10:08:SS,171.2443085
YYYY-10-DD 10:10:SS,176.0763397
YYYY-12-DD 10:12:SS,173.640976
YYYY-14-DD 10:14:SS,175.5999451
YYYY-16-DD 10:16:SS,174.5058136
YYYY-18-DD 10:18:SS,174.6502533
YYYY-20-DD 10:20:SS,174.7519684
YYYY-22-DD 10:22:SS,171.7360229
YYYY-24-DD 10:24:SS,172.6996918
YYYY-26-DD 10:26:SS,172.7424622
YYYY-28-DD 10:28:SS,172.0601959
YYYY-30-DD 10:30:SS,173.1290588
YYYY-32-DD 10:32:SS,173.2019958
YYYY-34-DD 10:34:SS,211.1500702
YYYY-36-DD 10:36:SS,229.1155853
YYYY-38-DD 10:38:SS,227.6352844
YYYY-40-DD 10:40:SS,229.4683685
YYYY-42-DD 10:42:SS,228.6542206
YYYY-44-DD 10:44:SS,229.4543762
YYYY-46-DD 10:46:SS,228.4911194
YYYY-48-DD 10:48:SS,230.0637817
YYYY-50-DD 10:50:SS,229.7760468
YYYY-52-DD 10:52:SS,229.6999817
YYYY-54-DD 10:54:SS,231.1554718
YYYY-56-DD 10:56:SS,230.6270905
YYYY-58-DD 10:58:SS,230.1385803
YYYY-00-DD 11:00:SS,232.1708527
YYYY-02-DD 11:02:SS,232.0246582
YYYY-04-DD 11:04:SS,233.5272369
YYYY-06-DD 11:06:SS,230.3577118
YYYY-08-DD 11:08:SS,231.1319275
YYYY-10-DD 11:10:SS,229.1272736
YYYY-12-DD 11:12:SS,229.5899048
YYYY-14-DD 11:14:SS,229.5852966
YYYY-16-DD 11:16:SS,231.7341309
YYYY-18-DD 11:18:SS,231.4794769
YYYY-20-DD 11:20:SS,231.9206543
YYYY-22-DD 11:22:SS,231.2593384
YYYY-24-DD 11:24:SS,228.7537384
YYYY-26-DD 11:26:SS,228.923111
YYYY-28-DD 11:28:SS,233.1827545
YYYY-30-DD 11:30:SS,229.9931335
YYYY-32-DD 11:32:SS,229.8079834
YYYY-34-DD 11:34:SS,233.2621002
YYYY-36-DD 11:36:SS,238.2288818
YYYY-38-DD 11:38:SS,239.2047119
YYYY-40-DD 11:40:SS,238.0817719
YYYY-42-DD 11:42:SS,238.137619
YYYY-44-DD 11:44:SS,239.9694061
YYYY-46-DD 11:46:SS,236.6184235
YYYY-48-DD 11:48:SS,247.2612915
YYYY-50-DD 11:50:SS,239.2980957
YYYY-52-DD 11:52:SS,237.2721252
YYYY-54-DD 11:54:SS,237.0241394
YYYY-56-DD 11:56:SS,253.5503845
YYYY-58-DD 11:58:SS,254.8665924
YYYY-00-DD 12:00:SS,295.8179321
YYYY-02-DD 12:02:SS,279.7183838
YYYY-04-DD 12:04:SS,283.5626526
YYYY-06-DD 12:06:SS,283.2916565
YYYY-08-DD 12:08:SS,282.0327454
YYYY-10-DD 12:10:SS,289.3020325
YYYY-12-DD 12:12:SS,283.3522644
YYYY-14-DD 12:14:SS,285.5117798
YYYY-16-DD 12:16:SS,283.0072937
YYYY-18-DD 12:18:SS,285.3507385
YYYY-20-DD 12:20:SS,285.7366028
YYYY-22-DD 12:22:SS,283.9491272
YYYY-24-DD 12:24:SS,284.4473572
YYYY-26-DD 12:26:SS,284.3663635
YYYY-28-DD 12:28:SS,281.4472961
YYYY-30-DD 12:30:SS,281.9164124
YYYY-32-DD 12:32:SS,285.6452026
YYYY-34-DD 12:34:SS,286.6997986
YYYY-36-DD 12:36:SS,290.2884827
YYYY-38-DD 12:38:SS,290.1159363
YYYY-40-DD 12:40:SS,288.2256165
YYYY-42-DD 12:42:SS,290.7331543
YYYY-44-DD 12:44:SS,283.6029053
YYYY-46-DD 12:46:SS,291.2718811
YYYY-48-DD 12:48:SS,288.9021301
YYYY-50-DD 12:50:SS,288.2577209
YYYY-52-DD 12:52:SS,291.6695862
YYYY-54-DD 12:54:SS,290.390625
YYYY-56-DD 12:56:SS,291.0931091
YYYY-58-DD 12:58:SS,296.2008362
YYYY-00-DD 13:00:SS,295.8134155
YYYY-02-DD 13:02:SS,300.8759155
YYYY-04-DD 13:04:SS,294.6473999
YYYY-06-DD 13:06:SS,295.4423828
YYYY-08-DD 13:08:SS,301.4805603
YYYY-10-DD 13:10:SS,302.6017456
YYYY-12-DD 13:12:SS,301.0673523
YYYY-14-DD 13:14:SS,300.8295898
YYYY-16-DD 13:16:SS,299.671051
YYYY-18-DD 13:18:SS,253.9486542
YYYY-20-DD 13:20:SS,236.702774
YYYY-22-DD 13:22:SS,243.5913239
YYYY-24-DD 13:24:SS,241.4565277
YYYY-26-DD 13:26:SS,244.7423859
YYYY-28-DD 13:28:SS,240.1115417
YYYY-30-DD 13:30:SS,239.8635101
YYYY-32-DD 13:32:SS,244.3007965
YYYY-34-DD 13:34:SS,239.8794556
YYYY-36-DD 13:36:SS,244.1893005
YYYY-38-DD 13:38:SS,245.3924408
YYYY-40-DD 13:40:SS,243.4710846
YYYY-42-DD 13:42:SS,241.3240204
YYYY-44-DD 13:44:SS,243.7026215
YYYY-46-DD 13:46:SS,247.7213593
YYYY-48-DD 13:48:SS,247.2514648
YYYY-50-DD 13:50:SS,247.7181091
YYYY-52-DD 13:52:SS,246.3576355
YYYY-54-DD 13:54:SS,243.4305725
YYYY-56-DD 13:56:SS,241.3472595
YYYY-58-DD 13:58:SS,233.8767853
YYYY-00-DD 14:00:SS,230.9482269
YYYY-02-DD 14:02:SS,222.8255005
YYYY-04-DD 14:04:SS,222.8778381
YYYY-06-DD 14:06:SS,232.8404083
YYYY-08-DD 14:08:SS,232.5809937
YYYY-10-DD 14:10:SS,238.5024719
YYYY-12-DD 14:12:SS,226.3872223
YYYY-14-DD 14:14:SS,225.6647797
YYYY-16-DD 14:16:SS,223.519516
YYYY-18-DD 14:18:SS,225.0291443
YYYY-20-DD 14:20:SS,226.3800812
YYYY-22-DD 14:22:SS,228.6238098
YYYY-24-DD 14:24:SS,229.3123322
YYYY-26-DD 14:26:SS,229.6360016
YYYY-28-DD 14:28:SS,234.8939972
YYYY-30-DD 14:30:SS,227.5992889
YYYY-32-DD 14:32:SS,234.7210236
YYYY-34-DD 14:34:SS,237.1578522
YYYY-36-DD 14:36:SS,227.5874786
YYYY-38-DD 14:38:SS,225.2632599
YYYY-40-DD 14:40:SS,228.2449036
YYYY-42-DD 14:42:SS,234.2169495
YYYY-44-DD 14:44:SS,236.5125275
YYYY-46-DD 14:46:SS,234.250885
YYYY-48-DD 14:48:SS,233.9027252
YYYY-50-DD 14:50:SS,231.6839142
YYYY-52-DD 14:52:SS,228.001358
YYYY-54-DD 14:54:SS,226.9215393
YYYY-56-DD 14:56:SS,230.1569519
YYYY-58-DD 14:58:SS,261.6044922
YYYY-00-DD 15:00:SS,231.5486908
YYYY-02-DD 15:02:SS,228.0017548
YYYY-04-DD 15:04:SS,230.6489563
YYYY-06-DD 15:06:SS,235.7822571
YYYY-08-DD 15:08:SS,236.704071
YYYY-10-DD 15:10:SS,237.5661316
YYYY-12-DD 15:12:SS,234.1785431
YYYY-14-DD 15:14:SS,230.4277649
YYYY-16-DD 15:16:SS,229.5214539
YYYY-18-DD 15:18:SS,238.0036163
YYYY-20-DD 15:20:SS,230.7517395
YYYY-22-DD 15:22:SS,233.8089752
YYYY-24-DD 15:24:SS,228.4324188
YYYY-26-DD 15:26:SS,227.4373932
YYYY-28-DD 15:28:SS,228.6424255
YYYY-30-DD 15:30:SS,236.8128815
YYYY-32-DD 15:32:SS,236.7137756
YYYY-34-DD 15:34:SS,242.5246582
YYYY-36-DD 15:36:SS,236.4882813
YYYY-38-DD 15:38:SS,245.3368683
YYYY-40-DD 15:40:SS,236.3248291
YYYY-42-DD 15:42:SS,239.740097
YYYY-44-DD 15:44:SS,238.3166962
YYYY-46-DD 15:46:SS,247.5257111
YYYY-48-DD 15:48:SS,239.2038116
YYYY-50-DD 15:50:SS,250.1005402
YYYY-52-DD 15:52:SS,243.689209
YYYY-54-DD 15:54:SS,238.2456665
YYYY-56-DD 15:56:SS,236.7116394
YYYY-58-DD 15:58:SS,241.2214661
YYYY-00-DD 16:00:SS,244.2086487
YYYY-02-DD 16:02:SS,236.4846649
YYYY-04-DD 16:04:SS,251.2609253
YYYY-06-DD 16:06:SS,242.3551636
YYYY-08-DD 16:08:SS,237.3789673
YYYY-10-DD 16:10:SS,239.4251099
YYYY-12-DD 16:12:SS,243.8756714
YYYY-14-DD 16:14:SS,237.5005951
YYYY-16-DD 16:16:SS,241.3582916
YYYY-18-DD 16:18:SS,233.5997925
YYYY-20-DD 16:20:SS,238.3835907
YYYY-22-DD 16:22:SS,234.6983948
YYYY-24-DD 16:24:SS,237.268219
YYYY-26-DD 16:26:SS,239.4458466
YYYY-28-DD 16:28:SS,238.1928711
YYYY-30-DD 16:30:SS,238.7188873
YYYY-32-DD 16:32:SS,234.2242889
YYYY-34-DD 16:34:SS,240.0999298
YYYY-36-DD 16:36:SS,235.2025757
YYYY-38-DD 16:38:SS,241.7105255
YYYY-40-DD 16:40:SS,246.9384308
YYYY-42-DD 16:42:SS,241.8015594
YYYY-44-DD 16:44:SS,236.1684265
YYYY-46-DD 16:46:SS,241.8766327
YYYY-48-DD 16:48:SS,248.3220215
YYYY-50-DD 16:50:SS,243.8175049
YYYY-52-DD 16:52:SS,245.3740997
YYYY-54-DD 16:54:SS,237.6592407
YYYY-56-DD 16:56:SS,241.6979675
YYYY-58-DD 16:58:SS,239.0822601
YYYY-00-DD 17:00:SS,245.1421967
YYYY-02-DD 17:02:SS,237.1551056
YYYY-04-DD 17:04:SS,237.493866
YYYY-06-DD 17:06:SS,240.5979462
YYYY-08-DD 17:08:SS,241.2866516
YYYY-10-DD 17:10:SS,241.1014557
YYYY-12-DD 17:12:SS,242.3683624
YYYY-14-DD 17:14:SS,237.0287781
YYYY-16-DD 17:16:SS,246.2123413
YYYY-18-DD 17:18:SS,242.9948425
YYYY-20-DD 17:20:SS,248.703598
YYYY-22-DD 17:22:SS,245.1554565
YYYY-24-DD 17:24:SS,245.5163879
YYYY-26-DD 17:26:SS,248.8535767
YYYY-28-DD 17:28:SS,252.2725067
YYYY-30-DD 17:30:SS,250.1238098
YYYY-32-DD 17:32:SS,246.8563232
YYYY-34-DD 17:34:SS,245.0810242
YYYY-36-DD 17:36:SS,253.0644836
YYYY-38-DD 17:38:SS,246.2230682
YYYY-40-DD 17:40:SS,248.0352325
YYYY-42-DD 17:42:SS,257.0244446
YYYY-44-DD 17:44:SS,248.5254211
YYYY-46-DD 17:46:SS,249.9744873
YYYY-48-DD 17:48:SS,243.1690979
YYYY-50-DD 17:50:SS,240.9977722
YYYY-52-DD 17:52:SS,244.2690277
YYYY-54-DD 17:54:SS,241.9302216
YYYY-56-DD 17:56:SS,244.1009674
YYYY-58-DD 17:58:SS,240.6159363
YYYY-00-DD 18:00:SS,247.0762329
YYYY-02-DD 18:02:SS,249.9488068
YYYY-04-DD 18:04:SS,239.5145874
YYYY-06-DD 18:06:SS,238.3211365
YYYY-08-DD 18:08:SS,244.4314117
YYYY-10-DD 18:10:SS,244.4512024
YYYY-12-DD 18:12:SS,240.6129456
YYYY-14-DD 18:14:SS,246.0406647
YYYY-16-DD 18:16:SS,241.2614288
YYYY-18-DD 18:18:SS,241.5717468
YYYY-20-DD 18:20:SS,243.6676178
YYYY-22-DD 18:22:SS,243.8642883
YYYY-24-DD 18:24:SS,243.3997803
YYYY-26-DD 18:26:SS,251.1107025
YYYY-28-DD 18:28:SS,229.8387909
YYYY-30-DD 18:30:SS,237.1952209
YYYY-32-DD 18:32:SS,235.3249359
YYYY-34-DD 18:34:SS,235.4989624
YYYY-36-DD 18:36:SS,225.2467499
YYYY-38-DD 18:38:SS,224.844101
YYYY-40-DD 18:40:SS,221.5852356
YYYY-42-DD 18:42:SS,224.3249054
YYYY-44-DD 18:44:SS,224.9606018
YYYY-46-DD 18:46:SS,222.8304901
YYYY-48-DD 18:48:SS,235.2990723
YYYY-50-DD 18:50:SS,226.2730255
YYYY-52-DD 18:52:SS,231.0105896
YYYY-54-DD 18:54:SS,225.9121094
YYYY-56-DD 18:56:SS,223.7672577
YYYY-58-DD 18:58:SS,224.1685181
YYYY-00-DD 19:00:SS,225.1418304
YYYY-02-DD 19:02:SS,223.4923096
YYYY-04-DD 19:04:SS,223.2811737
YYYY-06-DD 19:06:SS,225.3010712
YYYY-08-DD 19:08:SS,226.4376831
YYYY-10-DD 19:10:SS,232.8812561
YYYY-12-DD 19:12:SS,231.125824
YYYY-14-DD 19:14:SS,230.0180054
YYYY-16-DD 19:16:SS,224.3365326
YYYY-18-DD 19:18:SS,231.8496399
YYYY-20-DD 19:20:SS,225.7873688
YYYY-22-DD 19:22:SS,224.5327911
YYYY-24-DD 19:24:SS,222.7024078
YYYY-26-DD 19:26:SS,226.4850311
YYYY-28-DD 19:28:SS,225.5742645
YYYY-30-DD 19:30:SS,223.54953
YYYY-32-DD 19:32:SS,223.8970642
YYYY-34-DD 19:34:SS,223.5875854
YYYY-36-DD 19:36:SS,227.8598938
YYYY-38-DD 19:38:SS,225.8960114
YYYY-40-DD 19:40:SS,223.2230377
YYYY-42-DD 19:42:SS,230.4378357
YYYY-44-DD 19:44:SS,223.5366211
YYYY-46-DD 19:46:SS,224.2301331
YYYY-48-DD 19:48:SS,222.2108002
YYYY-50-DD 19:50:SS,222.8962097
YYYY-52-DD 19:52:SS,223.4324951
YYYY-54-DD 19:54:SS,224.3588104
YYYY-56-DD 19:56:SS,223.4735718
YYYY-58-DD 19:58:SS,223.9591827
YYYY-00-DD 20:00:SS,224.9163208
YYYY-02-DD 20:02:SS,221.3037872
YYYY-04-DD 20:04:SS,223.5292816
YYYY-06-DD 20:06:SS,221.4428406
YYYY-08-DD 20:08:SS,220.1602478
YYYY-10-DD 20:10:SS,218.4009247
YYYY-12-DD 20:12:SS,217.3981628
YYYY-14-DD 20:14:SS,218.0310822
YYYY-16-DD 20:16:SS,220.8752899
YYYY-18-DD 20:18:SS,219.3709717
YYYY-20-DD 20:20:SS,226.0978699
YYYY-22-DD 20:22:SS,219.7276611
YYYY-24-DD 20:24:SS,219.7624512
YYYY-26-DD 20:26:SS,220.7126617
YYYY-28-DD 20:28:SS,221.768158
YYYY-30-DD 20:30:SS,221.1443024
YYYY-32-DD 20:32:SS,217.0663147
YYYY-34-DD 20:34:SS,218.7153168
YYYY-36-DD 20:36:SS,217.7216644
YYYY-38-DD 20:38:SS,217.9288635
YYYY-40-DD 20:40:SS,225.1498108
YYYY-42-DD 20:42:SS,227.1478577
YYYY-44-DD 20:44:SS,220.7580414
YYYY-46-DD 20:46:SS,220.4931946
YYYY-48-DD 20:48:SS,221.6640167
YYYY-50-DD 20:50:SS,226.3066711
YYYY-52-DD 20:52:SS,221.844101
YYYY-54-DD 20:54:SS,223.4941101
YYYY-56-DD 20:56:SS,224.8739166
YYYY-58-DD 20:58:SS,227.3117371
YYYY-00-DD 21:00:SS,233.8391266
YYYY-02-DD 21:02:SS,227.6845093
YYYY-04-DD 21:04:SS,226.1199646
YYYY-06-DD 21:06:SS,226.4540558
YYYY-08-DD 21:08:SS,237.4937897
